kode;diskripsi;lokasi;merk;warna;dept;satuan;jmlawal;jmlbeli;jmljual;reorder;hpp;hrgjual1;hrgjual2;hrgjual3;jmlrbeli;jmlrjual;jmldvplus;jmldvmin;noninv;untung;ppn;lsttgl;lstven;lsttgldev;lsttglbl;lsttgljl;boxrol;koderelasi;prosen;batassup;hrgjual4;untung2;untung3;cekpakai;batas1;batas2;barcode;tglrevisi;catrevisi
HAMS-KID400;HAMS BUNNY FOR KIDS 400 GR;;;;1;PCS;0;264;88;1;11230;17000;17000;13500;0;0;0;0;FALSE;51.38;0;21-Jan-17;  -   -;  -   -;31-May-11;  -   -;0;;0;0;0;51.38;20.21;0;0;0;HAMS-KIDS400;03-Feb-16 06:56:29;0
3182550707305;RC MOTHER N BABY CAT 34 400 GR;;;;18;PCS;0;0;0;1;35007;48000;46000;60000;0;0;0;0;FALSE;37.12;0;03-Jan-15;  -   -;  -   -;18-Jul-11;  -   -;0;;0;0;0;31.4;71.39;0;0;0;3182550707305;03-Feb-16 06:56:29;0
BUDDY-AD1;PET BUDDY LOVE ADLT DOG 1 KG;;;;27;KG;0;0;288;1;12650;18000;18000;18000;0;0;80;0;FALSE;42.29;0;23-Jan-17;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;42.29;42.29;0;0;0;BUDDY-AD1;03-Feb-16 06:56:29;0
ROTTO-AC1;ROTTO ADLT CAT 1 KG;;;;27;KG;0;0;297;1;19550;26000;26000;26000;0;0;100;0;FALSE;32.99;0;24-Jan-17;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;32.99;32.99;0;0;0;ROTTO-AC1;03-Feb-16 06:56:29;0
SERIES-K10;PRO SERIES KITTEN 10 KG;;;;1;SAK;0;0;0;1;463647.05;650000;630000;690000;0;0;0;0;FALSE;40.19;0;06-Sep-13;  -   -;  -   -;25-Jan-12;  -   -;0;SERIES-K1;0;0;0;35.88;48.82;0;0;0;SERIES-K10;03-Feb-16 06:56:29;0
A-444;A-444 KANDANG PAGAR 6 PC 60X62 CM;;;;3;PCS;0;9;12;1;240000;340000;320000;280000;0;0;0;0;FALSE;41.67;0;21-Jan-17;  -   -;  -   -;12-Apr-11;  -   -;0;;0;0;0;33.33;16.67;0;0;0;A-444;03-Feb-16 06:56:29;0
A-777;A-777 KANDANG PAGAR GALVANIS 6 PC;;;;3;PCS;0;0;1;1;785000;1100000;1045000;910000;0;0;0;0;FALSE;40.13;0;03-Sep-16;  -   -;  -   -;12-Apr-11;  -   -;0;;0;0;0;33.12;15.92;0;0;0;A-777;03-Feb-16 06:56:29;0
4976555839180;PP-18 SOFT SLICKER CAT;;;;3;PCS;0;0;0;0;23350;50000;47000;38000;0;0;0;0;FALSE;114.13;0;17-Sep-12;  -   -;  -   -;12-Apr-11;  -   -;0;;0;0;0;101.28;62.74;0;0;0;4976555839180;03-Feb-16 06:56:29;0
4976555839302;PP-30 FINE TEETH COMB W/ HANDLE;;;;3;PCS;0;0;0;1;26250;50000;47000;40000;0;0;0;0;FALSE;90.48;0;03-Aug-13;  -   -;  -   -;12-Apr-11;  -   -;0;;0;0;0;79.05;52.38;0;0;0;4976555839302;03-Feb-16 06:56:29;0
4976555839326;PP-32 NAIL CLIPPERS W/ NAIL FILE;;;;3;PCS;0;0;0;1;46675;80000;76000;64000;0;0;0;0;FALSE;71.4;0;01-May-15;  -   -;  -   -;12-Apr-11;  -   -;0;;0;0;0;62.83;37.12;0;0;0;4976555839326;03-Feb-16 06:56:29;0
4976555839111;PP-11 ROUND TIPPED BRUSH 839111;;;;3;PCS;0;0;0;1;68000;105000;100000;80000;0;0;0;0;FALSE;54.41;0;27-Aug-15;  -   -;  -   -;12-Apr-11;  -   -;0;;0;0;0;47.06;17.65;0;0;0;4976555839111;03-Feb-16 06:56:29;0
4976555839388;PP-38 ULTRA RUBBER BRUSH MINI;;;;3;PCS;0;0;1;1;22750;40000;37000;32000;0;0;0;0;FALSE;75.82;0;29-Dec-16;  -   -;  -   -;12-Apr-11;  -   -;0;;0;0;0;62.64;40.66;0;0;0;4976555839388;03-Feb-16 06:56:29;0
4976555839050;PP-05 EASY CLEANING PIN BRUSH;;;;3;PCS;0;0;0;1;36175;65000;62000;52000;0;0;0;0;FALSE;79.68;0;30-Jul-14;  -   -;  -   -;12-Apr-11;  -   -;0;;0;0;0;71.39;43.75;0;0;0;4976555839050;03-Feb-16 06:56:29;0
4976555839418;ULTRA RUBBER BRUSH FOR SHORT HAIR;;;;3;PCS;0;0;0;1;26250;50000;45000;40000;0;0;0;0;FALSE;90.48;0;23-Nov-13;  -   -;  -   -;12-Apr-11;  -   -;0;;0;0;0;71.43;52.38;0;0;0;4976555839418;03-Feb-16 06:56:29;0
RT-320;RT-320 PET TOY  BASKET BALL;;;;3;PCS;0;0;0;1;9100;15000;15000;12000;0;0;0;0;FALSE;64.84;0;  -   -;  -   -;  -   -;12-Apr-11;  -   -;0;;0;0;0;64.84;31.87;0;0;0;RT-320;03-Feb-16 06:56:29;0
HT-17;HT-17 SILENT WHEEL;;;;3;PCS;0;0;8;1;14000;25000;25000;18000;0;0;0;0;FALSE;78.57;0;22-Aug-16;  -   -;  -   -;12-Apr-11;  -   -;0;;0;0;0;78.57;28.57;0;0;0;HT-17;03-Feb-16 06:56:29;0
KN-102;KN-102 KENNEL BOX + TRAY 58X38X35;;;;3;PCS;0;0;2;1;175000;285000;270000;215000;0;0;0;0;FALSE;62.86;0;03-Sep-16;  -   -;  -   -;12-Apr-11;  -   -;0;;0;0;0;54.29;22.86;0;0;0;KN-102;03-Feb-16 06:56:29;0
RT-110;RT-110 PLASTIC FRISBEE;;;;3;PCS;0;0;0;1;12250;23000;23000;18000;0;0;0;0;FALSE;87.76;0;07-Aug-13;  -   -;  -   -;12-Apr-11;  -   -;0;;0;0;0;87.76;46.94;0;0;0;RT-110;03-Feb-16 06:56:29;0
0026851006428;SH PERFECT COAT WHITE PEARL 16 OZ;;;;3;PCS;0;0;0;1;46200;75000;70000;60000;0;0;0;0;FALSE;62.34;0;13-Apr-12;  -   -;  -   -;12-Apr-11;  -   -;0;;0;0;0;51.52;29.87;0;0;0;0026851006428;03-Feb-16 06:56:29;0
0026851006404;SH PERFECT COAT BLACK PEARL 16 OZ;;;;3;PCS;0;0;0;1;46200;75000;70000;60000;0;0;0;0;FALSE;62.34;0;16-Jul-12;  -   -;  -   -;12-Apr-11;  -   -;0;;0;0;0;51.52;29.87;0;0;0;026851006404;03-Feb-16 06:56:29;0
0026851006060;SH PERFECT COAT TEARLESS PROTEIN;;;;3;PCS;0;0;0;1;46200;75000;70000;60000;0;0;0;0;FALSE;62.34;0;19-Feb-13;  -   -;  -   -;12-Apr-11;  -   -;0;;0;0;0;51.52;29.87;0;0;0;026851006060;03-Feb-16 06:56:29;0
0026851006121;SH PERFECT COAT FLEA N TICK 16 OZ;;;;3;PCS;0;0;0;1;52200;85000;80000;68000;0;0;0;0;FALSE;62.84;0;08-Aug-12;  -   -;  -   -;12-Apr-11;  -   -;0;;0;0;0;53.26;30.27;0;0;0;0026851006121;03-Feb-16 06:56:29;0
ACANA-PD7;ACANA PASIFICA DOG 7 KG;;;;13;SAK;0;0;0;1;381250;515000;500000;460000;0;0;0;0;FALSE;35.08;0;  -   -;  -   -;  -   -;15-Apr-11;  -   -;0;;0;0;0;31.15;20.66;0;0;0;ACANA-PD7;03-Feb-16 06:56:29;0
0064992650254;ACANA PASIFICA CAT 2,5 KG;;;;13;BAG;0;0;0;1;211250;310000;300000;263500;0;0;0;0;FALSE;46.75;0;  -   -;  -   -;  -   -;15-Apr-11;  -   -;0;ACANA-PF0.5;0;0;0;42.01;24.73;0;0;0;0064992650254;03-Feb-16 06:56:29;0
0064992070250;ORIJEN CAT 6 FISH 2.5 KG;;;;13;BAG;0;0;0;1;288875;330000;325000;310000;0;0;0;0;FALSE;14.24;0;  -   -;  -   -;  -   -;15-Apr-11;  -   -;0;;0;0;0;12.51;7.31;0;0;0;0064992070250;03-Feb-16 06:56:29;0
NG9502-2;NG9502-2 SISIR KANDILA;;;;2;PCS;0;0;0;1;15250;30000;28000;21000;0;0;0;0;FALSE;96.72;0;08-May-13;  -   -;  -   -;20-Apr-11;  -   -;0;;0;0;0;83.61;37.7;0;0;0;NG9502-2;03-Feb-16 06:56:29;0
NG9503-2;NG9503-2 SISIR KANDILA;;;;2;PCS;0;0;0;1;14878;28000;25000;18000;0;0;0;0;FALSE;88.2;0;02-Aug-15;  -   -;  -   -;20-Apr-11;  -   -;0;;0;0;0;68.03;20.98;0;0;0;NG9503-2;03-Feb-16 06:56:29;0
G349-2;G349-2 SISIR KANDILA;;;;2;PCS;0;0;3;1;37500;70000;65000;46000;0;0;0;0;FALSE;86.67;0;22-Apr-16;  -   -;  -   -;20-Apr-11;  -   -;0;;0;0;0;73.33;22.67;0;0;0;G349-2;03-Feb-16 06:56:29;0
G348-2;G348-2 SISIR KANDILA;;;;2;PCS;0;0;0;1;37800;60000;55000;46000;0;0;0;0;FALSE;58.73;0;08-May-15;  -   -;  -   -;20-Apr-11;  -   -;0;;0;0;0;45.5;21.69;0;0;0;G348-2;03-Feb-16 06:56:29;0
NG429S-2;NG429S-2 SISIR KANDILA;;;;2;PCS;0;0;2;1;27500;50000;45000;33500;0;0;0;0;FALSE;81.82;0;24-Jun-16;  -   -;  -   -;20-Apr-11;  -   -;0;;0;0;0;63.64;21.82;0;0;0;NG429S-2;03-Feb-16 06:56:29;0
623-2;623-2 GUNTING KANDILA;;;;2;PCS;0;0;10;1;29000;55000;50000;35500;0;0;0;0;FALSE;89.66;0;13-Jan-17;  -   -;  -   -;20-Apr-11;  -   -;0;;0;0;0;72.41;22.41;0;0;0;623-2;03-Feb-16 06:56:29;0
622-2;622-2 GUNTING KANDILA M;;;;2;PCS;0;24;25;1;22600;40000;37000;27500;0;0;0;0;FALSE;76.99;0;28-Dec-16;  -   -;  -   -;20-Apr-11;  -   -;0;;0;0;0;63.72;21.68;0;0;0;622-2;03-Feb-16 06:56:29;0
NG9652L-2;NG9652L-2 SISIR BOLAK BALIK KANDILA;;;;2;PCS;0;0;0;1;14000;30000;30000;21000;0;0;0;0;FALSE;114.29;0;03-Jun-13;  -   -;  -   -;20-Apr-11;  -   -;0;;0;0;0;114.29;50;0;0;0;NG9652L-2;03-Feb-16 06:56:29;0
2010120021999;DG2199 CHOKE CHAIN COLLAR;;;;2;PCS;0;0;0;1;12929;30000;30000;21000;0;0;0;0;FALSE;132.04;0;27-Feb-14;  -   -;  -   -;20-Apr-11;  -   -;0;;0;0;0;132.04;62.43;0;0;0;2010120021999;03-Feb-16 06:56:29;0
2010120009232;DG0923 BRASS SNAKE CHAIN;;;;2;PCS;0;0;0;1;111447;150000;145000;130000;0;0;0;0;FALSE;34.59;0;11-May-15;  -   -;  -   -;20-Apr-11;  -   -;0;;0;0;0;30.11;16.65;0;0;0;2010120009232;03-Feb-16 06:56:29;0
2010120022392;DG2239 CHOKE CHAIN COLLAR;;;;2;PCS;0;0;0;1;16161;35000;33000;22000;0;0;0;0;FALSE;116.57;0;07-Nov-14;  -   -;  -   -;20-Apr-11;  -   -;0;;0;0;0;104.2;36.13;0;0;0;2010120022392;03-Feb-16 06:56:29;0
2010120030571;DG3057 BRASS SNAKE CHAIN;;;;2;PCS;0;0;0;1;81433;130000;125000;100000;0;0;0;0;FALSE;59.64;0;31-Mar-16;  -   -;  -   -;20-Apr-11;  -   -;0;;0;0;0;53.5;22.8;0;0;0;2010120030571;03-Feb-16 06:56:29;0
0828182003653;BUKU PUPPY TRAINING;;;;2;PCS;0;0;0;1;170000;250000;245000;200000;0;0;0;0;FALSE;47.06;0;18-Oct-13;  -   -;  -   -;20-Apr-11;  -   -;0;;0;0;0;44.12;17.65;0;0;0;0828182003653;03-Feb-16 06:56:29;0
0828182004247;BUKU HOUSE TRAINING YOUR DOG;;;;2;PCS;0;0;0;1;170000;250000;245000;200000;0;0;0;0;FALSE;47.06;0;12-Dec-12;  -   -;  -   -;20-Apr-11;  -   -;0;;0;0;0;44.12;17.65;0;0;0;0828182004247;03-Feb-16 06:56:29;0
624-2;624-2 GUNTING S KANDILA;;;;2;PCS;0;0;12;1;17500;33000;31000;21000;0;0;0;0;FALSE;88.57;0;30-Sep-16;  -   -;  -   -;20-Apr-11;  -   -;0;;0;0;0;77.14;20;0;0;0;624-2;03-Feb-16 06:56:29;0
NG9501-2;NG9501-2 SISIR KANDILA;;;;2;PCS;0;0;0;1;18000;33000;30000;22000;0;0;0;0;FALSE;83.33;0;02-Oct-15;  -   -;  -   -;20-Apr-11;  -   -;0;;0;0;0;66.67;22.22;0;0;0;NG9501-2;03-Feb-16 06:56:29;0
NG9640-2;NG9640-2 SISIR KANDILA;;;;2;PCS;0;0;0;1;15500;30000;28000;19000;0;0;0;0;FALSE;93.55;0;10-Dec-14;  -   -;  -   -;20-Apr-11;  -   -;0;;0;0;0;80.65;22.58;0;0;0;NG9640-2;03-Feb-16 06:56:29;0
NG-9652-2;NG9652-2 SISIR KANDILA;;;;2;PCS;0;0;0;1;16500;31000;29000;20500;0;0;0;0;FALSE;87.88;0;02-Oct-15;  -   -;  -   -;20-Apr-11;  -   -;0;;0;0;0;75.76;24.24;0;0;0;NG-9652-2;03-Feb-16 06:56:29;0
2010120040488;SC4048 STOCK CHAIN LEAD W/ HANDLE;;;;2;PCS;0;0;0;1;14470;35000;33000;24000;0;0;0;0;FALSE;141.88;0;24-Oct-12;  -   -;  -   -;20-Apr-11;  -   -;0;;0;0;0;128.06;65.86;0;0;0;2010120040488;03-Feb-16 06:56:29;0
INDODOG-25;INDODOG EDISI 25;;;;9;PCS;0;0;0;1;24000;30000;30000;30000;0;0;0;0;FALSE;25;0;20-Oct-12;  -   -;  -   -;23-Apr-11;  -   -;0;;0;0;0;25;25;0;0;0;INDODOG-25;03-Feb-16 06:56:29;0
FURMINATOR-K;FURMINATOR KITTEN;;;;29;PCS;0;0;0;1;363750;485000;460000;410000;0;0;0;0;FALSE;33.33;0;  -   -;  -   -;  -   -;26-Apr-11;  -   -;0;;0;0;0;26.46;12.71;0;0;0;FURMINATOR-K;03-Feb-16 06:56:29;0
0811794010430;FURMINATOR MEDIUM;;;;29;PCS;0;0;0;1;506250;675000;650000;544000;0;0;0;0;FALSE;33.33;0;25-Aug-12;  -   -;  -   -;27-Nov-11;  -   -;0;;0;0;0;28.4;7.46;0;0;0;0811794010430;03-Feb-16 06:56:29;0
0811794010454;FURMINATOR CAT;;;;29;PCS;0;0;0;1;450000;600000;575000;510000;0;0;0;0;FALSE;33.33;0;23-Oct-13;  -   -;  -   -;26-Apr-11;  -   -;0;;0;0;0;27.78;13.33;0;0;0;0811794010454;03-Feb-16 06:56:29;0
0811794010447;FURMINATOR LARGE;;;;29;PCS;0;0;0;1;588750;785000;760000;667500;0;0;0;0;FALSE;33.33;0;  -   -;  -   -;  -   -;27-Nov-11;  -   -;0;;0;0;0;29.09;13.38;0;0;0;0811794010447;03-Feb-16 06:56:29;0
8117940114130;FURMINATOR SMALL PETS S;;;;29;PCS;0;2;1;1;402150;530000;515000;590000;0;0;0;0;FALSE;31.79;0;06-May-16;  -   -;  -   -;13-May-11;  -   -;0;;0;0;0;28.06;46.71;0;0;0;8117940114130;03-Feb-16 06:56:29;0
0669066097333;OVEN BAKED KITTEN 12 LB;;;;29;SAK;0;0;0;1;375000;500000;480000;425000;0;0;0;0;FALSE;33.33;0;07-Sep-13;  -   -;  -   -;26-Apr-11;  -   -;0;;0;0;0;28;13.33;0;0;0;0669066097333;03-Feb-16 06:56:29;0
0669066097319;OVEN BAKED KITTEN 3 LB;;;;29;BAG;0;0;0;1;135000;180000;175000;153000;0;0;0;0;FALSE;33.33;0;  -   -;  -   -;  -   -;26-Apr-11;  -   -;0;;0;0;0;29.63;13.33;0;0;0;0669066097319;03-Feb-16 06:56:29;0
0669066097326;OVEN BAKED KITTEN 6 LB;;;;29;BAG;0;0;0;1;232500;310000;295000;263500;0;0;0;0;FALSE;33.33;0;  -   -;  -   -;  -   -;26-Apr-11;  -   -;0;;0;0;0;26.88;13.33;0;0;0;0669066097326;03-Feb-16 06:56:29;0
0669066097111;OVEN BAKED CAT FISH  3 LB;;;;29;BAG;0;0;0;1;135000;180000;175000;153000;0;0;0;0;FALSE;33.33;0;  -   -;  -   -;  -   -;26-Apr-11;  -   -;0;;0;0;0;29.63;13.33;0;0;0;0669066097111;03-Feb-16 06:56:29;0
0669066097029;OVEN BAKED CAT CHICKEN  3 LB;;;;29;BAG;0;0;0;1;135000;180000;175000;153000;0;0;0;0;FALSE;33.33;0;  -   -;  -   -;  -   -;26-Apr-11;  -   -;0;;0;0;0;29.63;13.33;0;0;0;0669066097029;03-Feb-16 06:56:29;0
0669066097623;OVEN BAKED CAT PARALLEL 8 LB;;;;29;SAK;0;0;0;1;345000;460000;445000;391000;0;0;0;0;FALSE;33.33;0;07-Sep-13;  -   -;  -   -;11-Jul-11;  -   -;0;OB-P0.5;0;0;0;28.99;13.33;0;0;0;0669066097623;03-Feb-16 06:56:29;0
0669066097036;OVEN BAKED CAT CHICKEN 6 LB;;;;29;BAG;0;0;0;1;232500;310000;295000;263500;0;0;0;0;FALSE;33.33;0;07-Sep-13;  -   -;  -   -;26-Apr-11;  -   -;0;;0;0;0;26.88;13.33;0;0;0;0669066097036;03-Feb-16 06:56:29;0
0669066097128;OVEN BAKED CAT FISH  6 LB;;;;29;BAG;0;0;0;1;232500;310000;295000;263500;0;0;0;0;FALSE;33.33;0;11-Jul-12;  -   -;  -   -;26-Apr-11;  -   -;0;;0;0;0;26.88;13.33;0;0;0;0669066097128;03-Feb-16 06:56:29;0
0669066097135;OVEN BAKED CAT FISH 12 LB;;;;29;SAK;0;0;0;1;375000;500000;480000;425000;0;0;0;0;FALSE;33.33;0;07-Sep-13;  -   -;  -   -;26-Apr-11;  -   -;0;OB-AC0.5;0;0;0;28;13.33;0;0;0;0669066097135;03-Feb-16 06:56:29;0
0669066097043;OVEN BAKED CAT CHICKEN 12 LB;;;;29;SAK;0;0;0;1;375000;500000;480000;425000;0;0;0;0;FALSE;33.33;0;19-Dec-12;  -   -;  -   -;26-Apr-11;  -   -;0;OB-AC0.5;0;0;0;28;13.33;0;0;0;0669066097043;03-Feb-16 06:56:29;0
PROUSER-O;SH PRO USER ORANGE 400 ML;;;;29;PCS;0;0;0;1;105000;150000;140000;125000;0;0;0;0;FALSE;42.86;0;25-Aug-12;  -   -;  -   -;26-Apr-11;  -   -;0;;0;0;0;33.33;19.05;0;0;0;PROUSER-O;03-Feb-16 06:56:29;0
DG-3572;DG-3572 TWIST LINK LONG CHAIN;;;;24;PCS;0;1;10;1;84000;125000;120000;102000;0;0;0;0;FALSE;48.81;0;17-Dec-16;  -   -;  -   -;02-Jul-11;  -   -;0;;0;0;0;42.86;21.43;0;0;0;DG-3572;03-Feb-16 06:56:29;0
PROUSER-LANOLIN;SH PRO USER LANOLIN N JOJOBA 400 ML;;;;29;PCS;0;0;0;1;105000;150000;140000;125000;0;0;0;0;FALSE;42.86;0;01-Oct-15;  -   -;  -   -;16-Aug-11;  -   -;0;;0;0;0;33.33;19.05;0;0;0;PROUSER-LANOLIN;03-Feb-16 06:56:29;0
PROUSER-U;SH PRO USER UNGU 400 ML;;;;29;PCS;0;0;0;1;105000;150000;140000;125000;0;0;0;0;FALSE;42.86;0;16-Jun-14;  -   -;  -   -;23-Jul-11;  -   -;0;;0;0;0;33.33;19.05;0;0;0;PROUSER-U;03-Feb-16 06:56:29;0
PROUSER-G;SH PRO USER GREEN 400 ML;;;;29;PCS;0;0;0;1;105000;150000;140000;125000;0;0;0;0;FALSE;42.86;0;01-Oct-15;  -   -;  -   -;16-Aug-11;  -   -;0;;0;0;0;33.33;19.05;0;0;0;PROUSER-G;03-Feb-16 06:56:29;0
PROUSER-R;SH PRO USER RED 400 ML;;;;29;PCS;0;0;0;1;105000;150000;140000;125000;0;0;0;0;FALSE;42.86;0;27-Mar-14;  -   -;  -   -;16-Aug-11;  -   -;0;;0;0;0;33.33;19.05;0;0;0;PROUSER-R;03-Feb-16 06:56:29;0
0010279117149;SIMPLE SOLUTION BREATH FRESHNER;;;;24;PCS;0;0;0;1;73500;100000;95000;84000;0;0;0;0;FALSE;36.05;0;02-Jun-13;  -   -;  -   -;26-Apr-11;  -   -;0;;0;0;0;29.25;14.29;0;0;0;010279117149;03-Feb-16 06:56:29;0
213101;213101 CALCIUM BONE MILK;;;;10;PCS;0;72;14;1;36400;52000;50000;41600;0;0;0;0;FALSE;121.75;0;11-Jan-17;  -   -;  -   -;25-Sep-11;  -   -;0;;0;0;0;113.22;77.4;0;0;0;213101;03-Feb-16 06:56:29;0
802701MILK;802701 MILK;;;;10;PCS;0;0;22;1;15900;33000;31000;26400;0;0;0;0;FALSE;107.55;0;28-Sep-16;  -   -;  -   -;25-Sep-11;  -   -;0;;0;0;0;94.97;66.04;0;0;0;802701MILK;03-Feb-16 06:56:29;0
802702CHEESE;802702 CHEESE;;;;10;PCS;0;42;4;1;19800;33000;31000;26400;0;0;0;0;FALSE;158.72;0;21-Dec-16;  -   -;  -   -;25-Sep-11;  -   -;0;;0;0;0;143.04;106.98;0;0;0;802702CHEESE;03-Feb-16 06:56:29;0
802705CH;802705 CHICKEN;;;;10;PCS;0;42;9;1;19800;33000;31000;26400;0;0;0;0;FALSE;155.81;0;08-Jan-17;  -   -;  -   -;25-Sep-11;  -   -;0;;0;0;0;140.31;104.65;0;0;0;802705CH;03-Feb-16 06:56:29;0
8850238017064;SLEEKY DOG CHEWS;;;;10;PCS;0;0;0;1;54150;80000;75000;65000;0;0;0;0;FALSE;47.74;0;29-Apr-13;  -   -;  -   -;29-Apr-11;  -   -;0;;0;0;0;38.5;20.04;0;0;0;8850238017064;03-Feb-16 06:56:29;0
8850238017088;SLEEKY DOG CHEWS 7088;;;;10;PCS;0;0;0;1;51300;80000;75000;65000;0;0;0;0;FALSE;55.95;0;11-Mar-15;  -   -;  -   -;29-Apr-11;  -   -;0;;0;0;0;46.2;26.71;0;0;0;8850238017088;03-Feb-16 06:56:29;0
8850238017118;SLEEKY DOG CHEWS 17118;;;;10;PCS;0;0;0;1;54150;80000;75000;65000;0;0;0;0;FALSE;47.74;0;29-Apr-13;  -   -;  -   -;29-Apr-11;  -   -;0;;0;0;0;38.5;20.04;0;0;0;8850238017118;03-Feb-16 06:56:29;0
806601MILK;806601 MILK TULANG;;;;10;PCS;0;42;34;1;16200;27000;25000;21600;0;0;0;0;FALSE;109.3;0;23-Jan-17;  -   -;  -   -;29-Apr-11;  -   -;0;;0;0;0;93.8;67.44;0;0;0;806601MILK;03-Feb-16 06:56:29;0
806602CHEESE;806602 CHEESE;;;;10;PCS;0;0;10;1;12900;27000;25000;21600;0;0;0;0;FALSE;109.3;0;27-Oct-16;  -   -;  -   -;29-Apr-11;  -   -;0;;0;0;0;93.8;67.44;0;0;0;806602CHEESE;03-Feb-16 06:56:29;0
806605CH;806605 CHICKEN;;;;10;PCS;0;0;11;1;12900;27000;25000;21600;0;0;0;0;FALSE;109.3;0;08-Jan-17;  -   -;  -   -;29-Apr-11;  -   -;0;;0;0;0;93.8;67.44;0;0;0;806605CH;03-Feb-16 06:56:29;0
8850238080112;VETZ PLUS CHOICE;;;;10;PCS;0;0;0;1;37525;55000;52000;44000;0;0;0;0;FALSE;46.57;0;11-Mar-12;  -   -;  -   -;29-Apr-11;  -   -;0;;0;0;0;38.57;17.26;0;0;0;8850238080112;03-Feb-16 06:56:29;0
8887677600342;PASIR SUMO 5 LTR;;;;2;PCS;0;0;0;1;23275;42000;42000;35000;0;0;0;0;FALSE;80.45;0;01-Sep-13;  -   -;  -   -;25-Nov-11;  -   -;0;;0;0;0;80.45;50.38;0;0;0;PASIR-SUMO5;03-Feb-16 06:56:29;0
OB-DP22;OVEN BAKED DOG PARALLEL 22LB;;;;29;SAK;0;0;0;1;660000;880000;865000;748000;0;0;0;0;FALSE;33.33;0;  -   -;  -   -;  -   -;06-Jun-11;  -   -;0;;0;0;0;31.06;13.33;0;0;0;OB-DP22;03-Feb-16 06:56:29;0
OB-DPS5;OVEN BAKED DOG SMALL PARALLEL 5 LB;;;;29;BAG;0;0;0;1;195000;260000;250000;221000;0;0;0;0;FALSE;33.33;0;31-May-12;  -   -;  -   -;20-Dec-11;  -   -;0;;0;0;0;28.21;13.33;0;0;0;OB-DPS5;03-Feb-16 06:56:29;0
OB-DP5;OVEN BAKED DOG PARALLEL 5 LB;;;;29;BAG;0;0;0;1;195000;260000;250000;221000;0;0;0;0;FALSE;33.33;0;27-Jun-12;  -   -;  -   -;13-May-11;  -   -;0;;0;0;0;28.21;13.33;0;0;0;OB-DP5;03-Feb-16 06:56:29;0
0669066220069;OVEN BAKED DOG TREAT PARALLEL 16OZ;;;;29;PCS;0;0;0;1;52500;70000;70000;70000;0;0;0;0;FALSE;33.33;0;07-Sep-13;  -   -;  -   -;13-May-11;  -   -;0;;0;0;0;33.33;33.33;0;0;0;0669066220069;03-Feb-16 06:56:29;0
OB-PSB6;OVEN BAKED PUPPY SMALL BITES 6 LB;;;;29;BAG;0;0;0;1;178062.5;235000;225000;200000;0;0;0;0;FALSE;31.98;0;06-Nov-13;  -   -;  -   -;13-May-11;  -   -;0;;0;0;0;26.36;12.32;0;0;0;669066000562;03-Feb-16 06:56:29;0
OB-ADC6;OVEN BAKED DOG CHICKEN 6LB;;;;29;BAG;0;0;0;1;176250;235000;225000;199800;0;0;0;0;FALSE;33.33;0;04-Jul-12;  -   -;  -   -;13-May-11;  -   -;0;;0;0;0;27.66;13.36;0;0;0;OB-ADC6;03-Feb-16 06:56:29;0
OB-ASB6;OVEN BAKED DOG SMALL BITE 6 LB;;;;29;BAG;0;0;0;1;176250;235000;225000;199800;0;0;0;0;FALSE;33.33;0;  -   -;  -   -;  -   -;13-May-11;  -   -;0;;0;0;0;27.66;13.36;0;0;0;OB-ASB6;03-Feb-16 06:56:29;0
0669066220007;OVEN BAKED DOG TREAT BACON 16OZ;;;;29;PCS;0;0;0;1;52500;70000;70000;70000;0;0;0;0;FALSE;33.33;0;07-Sep-13;  -   -;  -   -;13-May-11;  -   -;0;;0;0;0;33.33;33.33;0;0;0;0669066220007;03-Feb-16 06:56:29;0
0669066220021;OVEN BAKED DOG TREAT LAMB 16 OZ;;;;29;PCS;0;0;0;1;52500;70000;70000;70000;0;0;0;0;FALSE;33.33;0;07-Sep-13;  -   -;  -   -;13-May-11;  -   -;0;;0;0;0;33.33;33.33;0;0;0;0669066220021;03-Feb-16 06:56:29;0
OB-PC15;OVEN BAKED PUPPY CHICKEN 15 LB;;;;29;SAK;0;0;0;1;318750;425000;415000;361000;0;0;0;0;FALSE;33.33;0;15-Nov-12;  -   -;  -   -;13-May-11;  -   -;0;OB-P1;0;0;0;30.2;13.25;0;0;0;OB-PC15;03-Feb-16 06:56:29;0
OB-PC30;OVEN BAKED PUPPY CHICKEN 30 LB;;;;29;SAK;0;0;0;1;506250;675000;655000;574000;0;0;0;0;FALSE;33.33;0;19-May-12;  -   -;  -   -;24-Aug-11;  -   -;0;;0;0;0;29.38;13.38;0;0;0;OB-PC30;03-Feb-16 06:56:29;0
OB-ADC30;OVEN BAKED ADLT DOG CHICKEN 30LB;;;;29;SAK;0;0;0;1;506250;675000;655000;574000;0;0;0;0;FALSE;33.33;0;  -   -;  -   -;  -   -;13-May-11;  -   -;0;;0;0;0;29.38;13.38;0;0;0;OB-ADC30;03-Feb-16 06:56:29;0
