"3182550721738","RC HAIR N SKIN 33 2 KG","","","",18,"BAG",0.00,0.00,0.00,1.00,177580.0000,200000.0000,190000.0000,255000.0000,0.00,0.00,0.00,0.00,F,12.63,0,09/07/2015,/  /,/  /,12/14/2011,/  /,0.00,"",0.00,0,0.0000,6.99,43.60,0,0,0,"3182550721738",02/03/2016 06:56:29,0
"3182550702614","RC PERSIAN 30 2 KG","","","",18,"BAG",0.00,0.00,0.00,1.00,181060.0000,205000.0000,200000.0000,270000.0000,0.00,0.00,0.00,0.00,F,13.22,0,09/07/2015,/  /,/  /,12/14/2011,/  /,0.00,"RC-P1",0.00,0,0.0000,10.46,49.12,0,0,0,"3182550702614",02/03/2016 06:56:29,0
"3182550702423","RC KITTEN 36 2 KG","","","",18,"BAG",0.00,0.00,0.00,1.00,181960.0000,205000.0000,200000.0000,260000.0000,0.00,0.00,0.00,0.00,F,12.66,0,09/27/2015,/  /,/  /,01/25/2012,/  /,0.00,"RC-K1",0.00,0,0.0000,9.91,42.89,0,0,0,"3182550702423",02/03/2016 06:56:29,0
"3182550721219","RC KITTEN PERSIAN 32 2 KG","","","",18,"BAG",0.00,0.00,0.00,1.00,168086.0000,215000.0000,205000.0000,280000.0000,0.00,0.00,0.00,0.00,F,27.91,0,08/27/2015,/  /,/  /,12/14/2011,/  /,0.00,"",0.00,0,0.0000,21.96,66.58,0,0,0,"3182550721219",02/03/2016 06:56:29,0
"3182550707312","RC MOTHER N BABY CAT 2 KG","","","",18,"BAG",0.00,0.00,0.00,1.00,161741.0000,200000.0000,195000.0000,265000.0000,0.00,0.00,0.00,0.00,F,23.65,0,07/23/2015,/  /,/  /,11/05/2010,/  /,0.00,"RC-MB1",0.00,0,0.0000,20.56,63.84,0,0,0,"3182550707312",02/03/2016 06:56:29,0
"3182550702607","RC PERSIAN 30 400 GR","","","",18,"BAG",0.00,0.00,0.00,1.00,45850.0000,52000.0000,50000.0000,68500.0000,0.00,0.00,0.00,0.00,F,13.41,0,05/29/2015,/  /,/  /,07/18/2011,/  /,0.00,"",0.00,0,0.0000,9.05,49.40,0,0,0,"3182550702607",02/03/2016 06:56:29,0
"3182550721721","RC HAIR N SKIN 33 /400 GR","","","",18,"BAG",0.00,0.00,0.00,1.00,43073.0000,49000.0000,47000.0000,65500.0000,0.00,0.00,0.00,0.00,F,13.76,0,09/11/2015,/  /,/  /,12/14/2011,/  /,0.00,"",0.00,0,0.0000,9.12,52.07,0,0,0,"3182550721721",02/03/2016 06:56:29,0
"3182550743228","RC SHIH TZU ADULT 24 1,5 KG","","","",18,"BAG",0.00,0.00,0.00,1.00,132614.0000,160000.0000,155000.0000,205000.0000,0.00,0.00,0.00,0.00,F,20.65,0,09/27/2015,/  /,/  /,10/20/2011,/  /,0.00,"",0.00,0,0.0000,16.88,54.58,0,0,0,"3182550743228",02/03/2016 06:56:29,0
"3182550727877","RC MINI JUNIOR 33 3 KG","","","",18,"BAG",0.00,0.00,0.00,1.00,195510.0000,210000.0000,210000.0000,206000.0000,0.00,0.00,0.00,0.00,F,7.41,0,/  /,/  /,/  /,11/07/2011,/  /,0.00,"",0.00,0,0.0000,7.41,5.37,0,0,0,"3182550727877",02/03/2016 06:56:29,0
"9310085011183","DIVINE BEEF N VEAL 400 GR","","","",2,"PCS",0.00,0.00,0.00,1.00,10750.0000,15000.0000,15000.0000,12000.0000,0.00,0.00,0.00,0.00,F,39.53,0,12/24/2014,/  /,/  /,10/28/2011,/  /,0.00,"",0.00,0,0.0000,39.53,11.63,0,0,0,"9310085011183",02/03/2016 06:56:29,0
"9310085011244","DIVINE LAMB N VEGETABLE 400 GR","","","",2,"PCS",0.00,0.00,0.00,1.00,10750.0000,15000.0000,15000.0000,12000.0000,0.00,0.00,0.00,0.00,F,39.53,0,06/02/2012,/  /,/  /,10/28/2011,/  /,0.00,"",0.00,0,0.0000,39.53,11.63,0,0,0,"9310085011244",02/03/2016 06:56:29,0
"9310085011169","DIVINE CHICKEN N TURKEY 400 GR","","","",2,"PCS",0.00,0.00,0.00,1.00,10750.0000,15000.0000,15000.0000,12000.0000,0.00,0.00,0.00,0.00,F,39.53,0,01/09/2014,/  /,/  /,/  /,/  /,0.00,"",0.00,0,0.0000,39.53,11.63,0,0,0,"9310085011169",02/03/2016 06:56:29,0
"P-546","P-546 DRINKING PET KIT","","","",2,"PCS",0.00,0.00,0.00,1.00,20900.0000,40000.0000,38000.0000,29000.0000,0.00,0.00,0.00,0.00,F,91.39,0,09/21/2015,/  /,/  /,/  /,/  /,0.00,"",0.00,0,0.0000,81.82,38.76,0,0,0,"P-546",02/03/2016 06:56:29,0
"P-842","P-842 DRINKER LINGUAGUA 400 ML","","","",2,"PCS",0.00,0.00,0.00,1.00,9500.0000,16000.0000,16000.0000,11000.0000,0.00,0.00,0.00,0.00,F,68.42,0,09/16/2013,/  /,/  /,/  /,/  /,0.00,"",0.00,0,0.0000,68.42,15.79,0,0,0,"P-842",02/03/2016 06:56:29,0
"6914973108462","CAT SAND BIRU 5 LTR","","","",7,"PCS",0.00,0.00,0.00,1.00,39131.0000,44000.0000,44000.0000,42000.0000,0.00,0.00,0.00,0.00,F,12.44,0,03/12/2012,/  /,/  /,11/23/2011,/  /,0.00,"",0.00,0,0.0000,12.44,7.33,0,0,0,"6914973108462",02/03/2016 06:56:29,0
"4982072880208","PASIR CAT SAND 10 LTR","","","",6,"PCS",0.00,0.00,0.00,1.00,55974.4800,75000.0000,75000.0000,60000.0000,0.00,0.00,0.00,0.00,F,33.99,0,01/07/2015,/  /,/  /,11/11/2011,/  /,0.00,"",0.00,0,0.0000,33.99,7.19,0,0,0,"4982072880208",02/03/2016 06:56:29,0
"2200000168405","PASIR CAT SAND 5 LTR","","","",6,"PCS",0.00,0.00,0.00,1.00,28000.0000,40000.0000,38000.0000,32000.0000,0.00,0.00,0.00,0.00,F,42.86,0,08/20/2014,/  /,/  /,02/10/2011,/  /,0.00,"",0.00,0,0.0000,35.71,14.29,0,0,0,"2200000168405",02/03/2016 06:56:29,0
"4905009152728","PASIR 10 LTR","","","",2,"PCS",0.00,0.00,0.00,1.00,30000.0000,45000.0000,45000.0000,35000.0000,0.00,0.00,0.00,0.00,F,50.00,0,12/04/2012,/  /,/  /,04/29/2011,/  /,0.00,"",0.00,0,0.0000,50.00,16.67,0,0,0,"4905009152728",02/03/2016 06:56:29,0
"6931995120029","PASIR LITTER SECRET 5LTR","","","",3,"PCS",0.00,400.00,241.00,1.00,33500.0000,49000.0000,47000.0000,40000.0000,0.00,0.00,0.00,0.00,F,46.27,0,11/12/2016,/  /,/  /,12/19/2011,/  /,0.00,"",0.00,0,0.0000,40.30,19.40,0,0,0,"6931995120029",02/03/2016 06:56:29,0
"ALEX","PASIR HAMSTER ALEX","","","",24,"PCS",0.00,0.00,0.00,1.00,5600.0000,10000.0000,10000.0000,7500.0000,0.00,0.00,0.00,0.00,F,78.57,0,05/08/2013,/  /,/  /,/  /,/  /,0.00,"",0.00,0,0.0000,78.57,33.93,0,0,0,"ALEX",02/03/2016 06:56:29,0
"0087219014561","VISORBITS 200","","","",5,"PCS",0.00,0.00,17.00,1.00,188150.5675,225000.0000,220000.0000,205000.0000,0.00,0.00,0.00,0.00,F,19.59,0,09/28/2016,/  /,/  /,/  /,/  /,0.00,"VISORBIT-10",0.00,0,0.0000,16.93,8.96,0,0,0,"087219014561",02/03/2016 06:56:29,0
"0087219014516","VISORBIT 50","","","",1,"PCS",0.00,0.00,7.00,1.00,62920.0000,78000.0000,75000.0000,68000.0000,0.00,0.00,0.00,0.00,F,23.97,0,04/22/2016,/  /,/  /,04/11/2011,/  /,0.00,"",0.00,0,0.0000,19.20,8.07,0,0,0,"087219014516",02/03/2016 06:56:29,0
"0087219012918","PET-CAL 60 PCS","","","",1,"PCS",0.00,0.00,0.00,1.00,85000.0000,95000.0000,95000.0000,88000.0000,0.00,0.00,0.00,0.00,F,11.76,0,/  /,/  /,/  /,10/17/2011,/  /,0.00,"PETCAL-10",0.00,0,0.0000,11.76,3.53,0,0,0,"0087219012918",02/03/2016 06:56:29,0
"PETCAL-10","PET-CAL 10 PCS","","","",27,"PCS",0.00,0.00,0.00,1.00,15000.0000,16500.0000,16500.0000,16500.0000,0.00,0.00,0.00,0.00,F,10.00,0,/  /,/  /,/  /,/  /,/  /,0.00,"",0.00,0,0.0000,10.00,10.00,0,0,0,"PETCAL-10",02/03/2016 06:56:29,0
"SUREGROW-10","SURE GROW 10 PCS","","","",27,"PCS",0.00,0.00,125.00,1.00,9900.0000,12000.0000,12000.0000,12000.0000,0.00,0.00,50.00,0.00,F,21.21,0,11/15/2016,/  /,/  /,/  /,/  /,0.00,"",0.00,0,0.0000,21.21,21.21,0,0,0,"SUREGROW-10",02/03/2016 06:56:29,0
"0026851007463","EXCEL CALCIUM 500 PCS","","","",2,"PCS",0.00,0.00,0.00,1.00,84000.0000,125000.0000,120000.0000,100000.0000,0.00,0.00,0.00,0.00,F,48.81,0,/  /,/  /,/  /,/  /,/  /,0.00,"",0.00,0,0.0000,42.86,19.05,0,0,0,"0026851007463",02/03/2016 06:56:29,0
"0756042314499","SURE GROW 100","","","",2,"PCS",0.00,0.00,69.00,1.00,99000.0000,110000.0000,110000.0000,105000.0000,0.00,0.00,0.00,5.00,F,11.11,0,11/15/2016,/  /,/  /,10/28/2011,/  /,0.00,"SUREGROW-10",0.00,0,0.0000,11.11,6.06,0,0,0,"071860314491",02/03/2016 06:56:29,0
"BAYTICOL","BAYTICOL OBAT KUTU","","","",3,"PCS",0.00,0.00,46.00,1.00,84000.0000,110000.0000,105000.0000,120000.0000,0.00,0.00,0.00,0.00,F,30.95,0,11/15/2016,/  /,/  /,09/07/2011,/  /,0.00,"",0.00,0,0.0000,25.00,42.86,0,0,0,"BAYTICOL",02/03/2016 06:56:29,0
"8853301200318","DENTA STIX 75 GR","","","",1,"PCS",0.00,0.00,0.00,1.00,11067.0000,12000.0000,12000.0000,11500.0000,0.00,0.00,0.00,0.00,F,8.43,0,01/22/2013,/  /,/  /,12/14/2011,/  /,0.00,"",0.00,0,0.0000,8.43,3.91,0,0,0,"8853301200318",02/03/2016 06:56:29,0
"8853301200301","DENTA STIX 86 GR","","","",1,"PCS",0.00,0.00,0.00,1.00,11067.0000,12000.0000,12000.0000,11500.0000,0.00,0.00,0.00,0.00,F,8.43,0,03/04/2013,/  /,/  /,12/14/2011,/  /,0.00,"",0.00,0,0.0000,8.43,3.91,0,0,0,"8853301200301",02/03/2016 06:56:29,0
"8853301140812","WHISKAS KITTEN OCEAN FISH 1,4 KG","","","",1,"BAG",0.00,0.00,0.00,1.00,53438.3300,64000.0000,64000.0000,56500.0000,0.00,0.00,0.00,0.00,F,19.76,0,12/02/2012,/  /,/  /,02/02/2012,/  /,0.00,"",0.00,0,0.0000,19.76,5.73,0,0,0,"8853301140812",02/03/2016 06:56:29,0
"8853301140799","WHISKAS KITTEN / JUNIOR 450 GR","","","",1,"PCS",0.00,0.00,0.00,1.00,21581.5200,24000.0000,24000.0000,22500.0000,0.00,0.00,0.00,0.00,F,11.21,0,11/26/2012,/  /,/  /,02/02/2012,/  /,0.00,"",0.00,0,0.0000,11.21,4.26,0,0,0,"8853301140799",02/03/2016 06:56:29,0
"8853301550079","WHISKAS MACKEREL N SALMON 85 GR","","","",1,"PCS",0.00,0.00,0.00,1.00,3775.0000,4500.0000,4500.0000,4000.0000,0.00,0.00,0.00,0.00,F,19.21,0,09/29/2013,/  /,/  /,01/04/2012,/  /,0.00,"",0.00,0,0.0000,19.21,5.96,0,0,0,"8853301550079",02/03/2016 06:56:29,0
"8853301550086","WHISKAS MACKEREL N SHRIMP 85 GR","","","",1,"PCS",0.00,0.00,0.00,1.00,3795.0000,4500.0000,4500.0000,4000.0000,0.00,0.00,0.00,0.00,F,18.58,0,02/01/2013,/  /,/  /,04/25/2011,/  /,0.00,"",0.00,0,0.0000,18.58,5.40,0,0,0,"8853301550086",02/03/2016 06:56:29,0
"8853301550093","WHISKAS TUNA N FISHBALL 85 GR","","","",1,"PCS",0.00,0.00,0.00,1.00,3795.0000,4500.0000,4500.0000,4000.0000,0.00,0.00,0.00,0.00,F,18.58,0,10/23/2012,/  /,/  /,03/28/2011,/  /,0.00,"",0.00,0,0.0000,18.58,5.40,0,0,0,"8853301550093",02/03/2016 06:56:29,0
"8853301550055","WHISKAS OCEAN FISH 85 GR","","","",1,"PCS",0.00,0.00,0.00,1.00,3775.0000,4500.0000,4500.0000,4000.0000,0.00,0.00,0.00,0.00,F,19.21,0,10/04/2013,/  /,/  /,11/17/2011,/  /,0.00,"",0.00,0,0.0000,19.21,5.96,0,0,0,"8853301550055",02/03/2016 06:56:29,0
"8853301550017","WHISKAS TUNA 85 GR","","","",1,"PCS",0.00,0.00,0.00,1.00,3775.0000,4500.0000,4500.0000,4000.0000,0.00,0.00,0.00,0.00,F,19.21,0,02/26/2014,/  /,/  /,01/04/2012,/  /,0.00,"",0.00,0,0.0000,19.21,5.96,0,0,0,"8853301550017",02/03/2016 06:56:29,0
"8853301550024","WHISKAS TUNA N WHITE FISH 85 GR","","","",1,"PCS",0.00,0.00,0.00,1.00,3775.0000,4500.0000,4500.0000,4000.0000,0.00,0.00,0.00,0.00,F,19.21,0,02/18/2014,/  /,/  /,01/27/2012,/  /,0.00,"",0.00,0,0.0000,19.21,5.96,0,0,0,"8853301550024",02/03/2016 06:56:29,0
"8853301550123","WHISKAS KITTEN MACKEREL 85 GR","","","",1,"PCS",0.00,0.00,0.00,1.00,3775.0000,4500.0000,4500.0000,4000.0000,0.00,0.00,0.00,0.00,F,19.21,0,08/12/2013,/  /,/  /,01/27/2012,/  /,0.00,"",0.00,0,0.0000,19.21,5.96,0,0,0,"8853301550123",02/03/2016 06:56:29,0
"8853301550048","WHISKAS KITTEN TUNA 85 GR","","","",1,"PCS",0.00,0.00,0.00,1.00,3775.0000,4500.0000,4500.0000,4000.0000,0.00,0.00,0.00,0.00,F,19.21,0,11/10/2013,/  /,/  /,01/27/2012,/  /,0.00,"",0.00,0,0.0000,19.21,5.96,0,0,0,"8853301550048",02/03/2016 06:56:29,0
"8853301141857","WHISKAS GOURMET 1,4 KG","","","",1,"PCS",0.00,0.00,0.00,1.00,47906.1425,56000.0000,56000.0000,50000.0000,0.00,0.00,0.00,0.00,F,16.90,0,10/04/2012,/  /,/  /,09/25/2011,/  /,0.00,"",0.00,0,0.0000,16.90,4.37,0,0,0,"8853301141857",02/03/2016 06:56:29,0
"8851012687138","FRISKIES CAN SEAFOOD SELECTION  400 GR","","","",4,"PCS",0.00,0.00,140.00,1.00,12790.0000,13500.0000,13500.0000,13500.0000,0.00,0.00,3.00,0.00,F,5.55,0,11/15/2016,/  /,/  /,02/02/2012,/  /,0.00,"",0.00,0,0.0000,5.55,5.55,0,0,0,"8851012687138",02/03/2016 06:56:29,0
"8851012686735","FRISKIES CAN TUNA 400 GR","","","",1,"PCS",0.00,864.00,650.00,1.00,12927.9600,13500.0000,13500.0000,13500.0000,0.00,0.00,29.00,0.00,F,4.42,0,11/15/2016,/  /,/  /,02/02/2012,/  /,0.00,"",0.00,0,0.0000,4.42,4.42,0,0,0,"8851012686735",02/03/2016 06:56:29,0
"8851012686537","FRISKIES CAN SEAFOOD PLATTER 400 GR","","","",1,"PCS",0.00,120.00,120.00,1.00,12925.0000,13500.0000,13500.0000,13500.0000,0.00,0.00,5.00,0.00,F,4.45,0,11/15/2016,/  /,/  /,02/02/2012,/  /,0.00,"",0.00,0,0.0000,4.45,4.45,0,0,0,"8851012686537",02/03/2016 06:56:29,0
"9310022807619","WHISKAS OCEAN FISH 400 GR","","","",1,"PCS",0.00,0.00,0.00,1.00,11067.0000,12000.0000,12000.0000,11500.0000,0.00,0.00,0.00,0.00,F,8.43,0,12/11/2014,/  /,/  /,01/04/2012,/  /,0.00,"",0.00,0,0.0000,8.43,3.91,0,0,0,"9310022807619",02/03/2016 06:56:29,0
"9310022807411","WHISKAS SEAFOOD 400 GR","","","",1,"PCS",0.00,0.00,0.00,1.00,11067.0000,12000.0000,12000.0000,11500.0000,0.00,0.00,0.00,0.00,F,8.43,0,07/07/2015,/  /,/  /,01/04/2012,/  /,0.00,"",0.00,0,0.0000,8.43,3.91,0,0,0,"9310022807411",02/03/2016 06:56:29,0
"9310022807213","WHISKAS SARDINES 400 GR","","","",1,"PCS",0.00,0.00,0.00,1.00,11067.0000,12000.0000,12000.0000,11500.0000,0.00,0.00,0.00,0.00,F,8.43,0,01/16/2015,/  /,/  /,10/17/2011,/  /,0.00,"",0.00,0,0.0000,8.43,3.91,0,0,0,"9310022807213",02/03/2016 06:56:29,0
"8850124020352","FRISKIES CAN KITTEN 85 GR","","","",4,"PCS",0.00,240.00,274.00,1.00,4934.0000,5500.0000,5500.0000,5500.0000,0.00,0.00,10.00,0.00,F,12.30,0,07/12/2016,/  /,/  /,02/02/2012,/  /,0.00,"",0.00,0,0.0000,12.30,12.30,0,0,0,"8850124020352",02/03/2016 06:56:29,0
"4036744500007","CAFORTAN 90 GR","","","",1,"PCS",0.00,28.00,20.00,1.00,108750.0000,135000.0000,130000.0000,156000.0000,0.00,0.00,0.00,0.00,F,24.78,0,11/02/2016,/  /,/  /,01/04/2012,/  /,0.00,"",0.00,0,0.0000,20.16,44.19,0,0,0,"4036744500007",02/03/2016 06:56:29,0
"0011132000356","ALPO BEEF 623 GR","","","",4,"PCS",0.00,0.00,0.00,1.00,17915.0000,21000.0000,21000.0000,18500.0000,0.00,0.00,0.00,0.00,F,17.22,0,/  /,/  /,/  /,02/02/2011,/  /,0.00,"",0.00,0,0.0000,17.22,3.27,0,0,0,"0011132000356",02/03/2016 06:56:29,0
"0011132000332","ALPO CLASSSIC CHICKEN 623 GR","","","",4,"PCS",0.00,0.00,0.00,1.00,17883.7500,20000.0000,20000.0000,18500.0000,0.00,0.00,0.00,0.00,F,11.83,0,04/10/2012,/  /,/  /,07/07/2011,/  /,0.00,"",0.00,0,0.0000,11.83,3.45,0,0,0,"0011132000332",02/03/2016 06:56:29,0
"NPG","NUTRI PLUS GEL","","","",1,"PCS",0.00,0.00,330.00,1.00,83000.0000,100000.0000,95000.0000,90000.0000,0.00,0.00,0.00,0.00,F,20.48,0,11/15/2016,/  /,/  /,10/04/2011,/  /,0.00,"",0.00,0,0.0000,14.46,8.43,0,0,0,"NPG",02/03/2016 06:56:29,0
"4036744518002","EQUAFORTAN 300 GR","","","",1,"PCS",0.00,0.00,0.00,1.00,262500.0000,330000.0000,320000.0000,389000.0000,0.00,0.00,0.00,0.00,F,25.71,0,05/30/2015,/  /,/  /,01/04/2012,/  /,0.00,"",0.00,0,0.0000,21.90,48.19,0,0,0,"4036744518002",02/03/2016 06:56:29,0
"9310022726606","PEDIGREE 5 KIND 400 GR","","","",1,"PCS",0.00,0.00,0.00,1.00,13360.0000,16000.0000,16000.0000,14000.0000,0.00,0.00,0.00,0.00,F,19.76,0,01/23/2013,/  /,/  /,/  /,/  /,0.00,"",0.00,0,0.0000,19.76,4.79,0,0,0,"9310022726606",02/03/2016 06:56:29,0
"9310022726408","PEDIGREE BEEF 400 GR","","","",1,"PCS",0.00,0.00,0.00,1.00,13360.0000,16000.0000,16000.0000,14000.0000,0.00,0.00,0.00,0.00,F,19.76,0,04/18/2013,/  /,/  /,12/20/2011,/  /,0.00,"",0.00,0,0.0000,19.76,4.79,0,0,0,"9310022726408",02/03/2016 06:56:29,0
"9310022726507","PEDIGREE CHICKEN 400 GR","","","",1,"PCS",0.00,0.00,0.00,1.00,13360.0000,16000.0000,16000.0000,14000.0000,0.00,0.00,0.00,0.00,F,19.76,0,05/23/2013,/  /,/  /,12/20/2011,/  /,0.00,"",0.00,0,0.0000,19.76,4.79,0,0,0,"9310022726507",02/03/2016 06:56:29,0
"9310022702006","PEDIGREE BEEF 1,15 KG","","","",1,"PCS",0.00,0.00,0.00,1.00,33043.0000,36000.0000,36000.0000,34500.0000,0.00,0.00,0.00,0.00,F,8.95,0,12/15/2012,/  /,/  /,12/14/2011,/  /,0.00,"",0.00,0,0.0000,8.95,4.41,0,0,0,"9310022702006",02/03/2016 06:56:29,0
"9310022701207","PEDIGREE CHICKEN 1,15 KG","","","",1,"PCS",0.00,0.00,0.00,1.00,33043.0000,36000.0000,36000.0000,34500.0000,0.00,0.00,0.00,0.00,F,8.95,0,12/09/2012,/  /,/  /,12/14/2011,/  /,0.00,"",0.00,0,0.0000,8.95,4.41,0,0,0,"9310022701207",02/03/2016 06:56:29,0
"4036744510006","FORTAN CERVICO 300 GR","","","",1,"PCS",0.00,0.00,0.00,1.00,262500.0000,330000.0000,320000.0000,389000.0000,0.00,0.00,0.00,0.00,F,25.71,0,01/20/2015,/  /,/  /,06/29/2011,/  /,0.00,"",0.00,0,0.0000,21.90,48.19,0,0,0,"4036744510006",02/03/2016 06:56:29,0
"4036744546005","FORTAN GLYKAN 300 GR","","","",1,"PCS",0.00,0.00,0.00,1.00,243750.0000,330000.0000,320000.0000,389000.0000,0.00,0.00,0.00,0.00,F,35.38,0,03/21/2012,/  /,/  /,12/14/2011,/  /,0.00,"",0.00,0,0.0000,31.28,59.59,0,0,0,"4036744546005",02/03/2016 06:56:29,0
"4036744534002","FORTAN REIN CASEIN 100 GR","","","",1,"PCS",0.00,0.00,1.00,1.00,107812.5000,135000.0000,130000.0000,156000.0000,0.00,0.00,0.00,0.00,F,25.22,0,07/23/2016,/  /,/  /,09/19/2011,/  /,0.00,"",0.00,0,0.0000,20.58,44.70,0,0,0,"4036744534002",02/03/2016 06:56:29,0
"8853301530057","PEDIGREE PUPPY 150 GR","","","",1,"PCS",0.00,0.00,0.00,1.00,5534.0000,7500.0000,7500.0000,6500.0000,0.00,0.00,0.00,0.00,F,35.53,0,04/18/2013,/  /,/  /,01/04/2012,/  /,0.00,"",0.00,0,0.0000,35.53,17.46,0,0,0,"8853301530057",02/03/2016 06:56:29,0
"8853301530019","PEDIGREE ADLT 150 GR","","","",1,"PCS",0.00,0.00,0.00,1.00,5534.0000,7500.0000,7500.0000,6500.0000,0.00,0.00,0.00,0.00,F,35.53,0,02/10/2013,/  /,/  /,01/27/2012,/  /,0.00,"",0.00,0,0.0000,35.53,17.46,0,0,0,"8853301530019",02/03/2016 06:56:29,0
"4036744505002","CATFORTAN 90 GR","","","",1,"PCS",0.00,8.00,4.00,1.00,108750.0000,135000.0000,130000.0000,156000.0000,0.00,0.00,0.00,0.00,F,28.57,0,11/06/2016,/  /,/  /,01/04/2012,/  /,0.00,"",0.00,0,0.0000,23.81,48.57,0,0,0,"4036744505002",02/03/2016 06:56:29,0
"1ALL-PURE","SH 1 ALL PURE WHITE LIGTENING  473 ML","","","",1,"PCS",0.00,0.00,1.00,1.00,182250.0000,240000.0000,230000.0000,192500.0000,0.00,0.00,0.00,0.00,F,31.69,0,05/07/2016,/  /,/  /,07/14/2011,/  /,0.00,"",0.00,0,0.0000,26.20,5.62,0,0,0,"1ALL-PURE",02/03/2016 06:56:29,0
"1ALL-CRISP","SH 1 ALL SYSTEM CRISP COAT 473 ML","","","",1,"PCS",0.00,0.00,0.00,1.00,162125.0000,240000.0000,230000.0000,192000.0000,0.00,0.00,0.00,0.00,F,48.03,0,08/02/2012,/  /,/  /,01/04/2011,/  /,0.00,"",0.00,0,0.0000,41.87,18.43,0,0,0,"1ALL-CRISP",02/03/2016 06:56:29,0
"1ALL-PROF","SH 1 ALL SYSTEM PROFESIONAL WHITE 473","","","",1,"PCS",0.00,0.00,1.00,1.00,168720.0000,230000.0000,220000.0000,184000.0000,0.00,0.00,0.00,0.00,F,36.32,0,06/17/2016,/  /,/  /,01/04/2011,/  /,0.00,"",0.00,0,0.0000,30.39,9.06,0,0,0,"1ALL-PROF",02/03/2016 06:56:29,0
"1ALL-SUPER","SH 1 ALL SUPER RICH PROTEIN 473 ML","","","",1,"PCS",0.00,0.00,1.00,1.00,253500.0000,335000.0000,325000.0000,290000.0000,0.00,0.00,0.00,0.00,F,32.15,0,02/29/2016,/  /,/  /,04/11/2011,/  /,0.00,"",0.00,0,0.0000,28.21,14.40,0,0,0,"1ALL-SUPER",02/03/2016 06:56:29,0
"1ALL-PLATINUM","SH 1 ALL SYSTEM PLATINUM 473 ML","","","",1,"PCS",0.00,0.00,1.00,1.00,302350.0000,400000.0000,390000.0000,360000.0000,0.00,0.00,0.00,0.00,F,32.30,0,08/03/2016,/  /,/  /,04/11/2011,/  /,0.00,"",0.00,0,0.0000,28.99,19.07,0,0,0,"1ALL-PLATINUM",02/03/2016 06:56:29,0
"0041251002245","GROOMER GOOP 14 OZ / 396 ML","","","",1,"PCS",0.00,0.00,0.00,1.00,73500.0000,105000.0000,100000.0000,84000.0000,0.00,0.00,0.00,0.00,F,42.86,0,09/03/2013,/  /,/  /,/  /,/  /,0.00,"",0.00,0,0.0000,36.05,14.29,0,0,0,"0041251002245",02/03/2016 06:56:29,0
"0041251002283","GROOMER GOOP 28 OZ / 794 ML","","","",1,"PCS",0.00,0.00,0.00,1.00,151125.0000,210000.0000,200000.0000,180000.0000,0.00,0.00,0.00,0.00,F,38.96,0,/  /,/  /,/  /,01/13/2011,/  /,0.00,"",0.00,0,0.0000,32.34,19.11,0,0,0,"0041251002283",02/03/2016 06:56:29,0
"4036744535009","FORTAN REIN CASEIN 300 GR","","","",1,"PCS",0.00,0.00,0.00,1.00,227500.0000,330000.0000,320000.0000,389000.0000,0.00,0.00,0.00,0.00,F,45.05,0,09/20/2014,/  /,/  /,08/16/2011,/  /,0.00,"",0.00,0,0.0000,40.66,70.99,0,0,0,"4036744535009",02/03/2016 06:56:29,0
"8993218465766","BEDAK DORIS KUTU","","","",1,"PCS",0.00,0.00,0.00,1.00,9750.0000,12000.0000,12000.0000,10500.0000,0.00,0.00,0.00,0.00,F,23.08,0,03/09/2012,/  /,/  /,10/17/2011,/  /,0.00,"",0.00,0,0.0000,23.08,7.69,0,0,0,"8993218465766",02/03/2016 06:56:29,0
"8993218466022","BEDAK DORIS PARFUM","","","",1,"PCS",0.00,0.00,0.00,1.00,9750.0000,12000.0000,12000.0000,11000.0000,0.00,0.00,0.00,0.00,F,23.08,0,/  /,/  /,/  /,/  /,/  /,0.00,"",0.00,0,0.0000,23.08,12.82,0,0,0,"8993218466022",02/03/2016 06:56:29,0
"9310022735806","PEDIGREE PUPPY 400 GR","","","",1,"PCS",0.00,0.00,0.00,1.00,14625.0000,17000.0000,17000.0000,15300.0000,0.00,0.00,0.00,0.00,F,16.24,0,05/04/2013,/  /,/  /,12/14/2011,/  /,0.00,"",0.00,0,0.0000,16.24,4.62,0,0,0,"9310022735806",02/03/2016 06:56:29,0
"8850477351158","MY DEAR CAT KITTEN 500 GR","","","",2,"PCS",0.00,0.00,0.00,1.00,19500.0000,27000.0000,27000.0000,25000.0000,0.00,0.00,0.00,0.00,F,38.46,0,09/26/2013,/  /,/  /,02/03/2012,/  /,0.00,"",0.00,0,0.0000,38.46,28.21,0,0,0,"8850477351158",02/03/2016 06:56:29,0
"8850477408043","VITTAMAXX SARDINES 400 GR","","","",2,"PCS",0.00,0.00,2.00,1.00,11625.0000,17000.0000,17000.0000,15000.0000,0.00,0.00,0.00,0.00,F,46.24,0,09/09/2016,/  /,/  /,02/03/2012,/  /,0.00,"",0.00,0,0.0000,46.24,29.03,0,0,0,"8850477408043",02/03/2016 06:56:29,0
"8850477407046","VITTAMAXX MACKEREL N TUNA 400 GR","","","",2,"PCS",0.00,0.00,0.00,1.00,8750.0000,17000.0000,17000.0000,15000.0000,0.00,0.00,0.00,0.00,F,94.29,0,02/06/2015,/  /,/  /,10/28/2011,/  /,0.00,"",0.00,0,0.0000,94.29,71.43,0,0,0,"8850477407046",02/03/2016 06:56:29,0
